quantile,time,HashRate_ma7_ma30,mvrv_zscore,RSI,Mayer_multiple
0.4,2018-01-05,0.04288958032004771,-0.2024637047180761,0.0,0.0
0.5,2018-01-05,0.06168375690497108,0.0,0.0,0.0
0.6,2018-01-05,0.08840933516743904,0.6428649509951974,37.697049475760004,0.0
0.7,2018-01-05,0.12560782437011866,1.1270701807580215,49.147262346417406,1.0992951696166804
0.8,2018-01-05,0.1707166641810905,1.4985550557683776,55.9154126782828,1.2240036703878576
0.9,2018-01-05,0.29404674379385687,2.184412805284651,67.06897333911245,1.5285026129093848
0.1,2018-01-06,-0.012774938423481942,-1.1729567155203353,0.0,0.0
0.2,2018-01-06,0.010925735576752384,-0.8685373961757497,0.0,0.0
0.3,2018-01-06,0.026762614336889576,-0.5156910532599434,0.0,0.0
0.4,2018-01-06,0.04290651127645072,-0.20135219116667485,0.0,0.0
0.5,2018-01-06,0.061690292919475254,0.0,0.0,0.0
0.6,2018-01-06,0.08828885306736227,0.6433155456107614,37.72446400383158,0.0
0.7,2018-01-06,0.12541261731434597,1.1270595884270347,49.16476704139173,1.0994613772933393
0.8,2018-01-06,0.1706655622722266,1.4984378694811589,55.937665512954915,1.224394721877135
0.9,2018-01-06,0.29404538630922056,2.1843418164950688,67.06886907721153,1.5295162055345506
0.1,2018-01-07,-0.012742917846837343,-1.172855473372114,0.0,0.0
0.2,2018-01-07,0.010932153903187025,-0.8679047667269807,0.0,0.0
0.3,2018-01-07,0.0267795174747254,-0.5153219899232394,0.0,0.0
0.4,2018-01-07,0.042923442232853715,-0.20024067761527423,0.0,0.0
0.5,2018-01-07,0.06169682893397943,0.0,0.0,0.0
0.6,2018-01-07,0.08846957621747742,0.643797024669738,37.74963096706967,0.0
0.7,2018-01-07,0.12521741025857325,1.127048996096048,49.173726071993016,1.0994967754702858
0.8,2018-01-07,0.17061446036336259,1.4983206831939397,55.96192505277612,1.2250906408325555
0.9,2018-01-07,0.29404402882458425,2.184270827705487,67.06876481531062,1.531708165273359
0.1,2018-01-08,-0.012741817589085791,-1.172563299288315,0.0,0.0
